rank	original	lemma	POS
11103	polpette	polpetta	NOUN
11104	sky	sky	NOUN
11106	trump	trump	NOUN
11107	informatica	informatico	NOUN
11109	trey	trey	NOUN
11110	lettore	lettore	NOUN
11111	scorciatoia	scorciatoia	NOUN
11112	ottengo	ottengere	VERB
11113	tragitto	tragitto	NOUN
11114	innocuo	innocuo	ADJ
11115	fotografico	fotografico	NOUN
11117	jody	Jody	NOUN
11118	regia	regiare	VERB
11119	codardi	codardo	NOUN
11120	arturo	arturo	NOUN
11123	joanna	joanna	NOUN
11126	lockhart	Lockhart	ADJ
11127	martinez	Martinez	NOUN
11129	stupefacente	stupefacente	ADJ
11130	school	School	NOUN
11133	rivivere	rivivere	VERB
11136	hawkins	hawkins	NOUN
11137	stanton	stanton	NOUN
11138	evie	evie	NOUN
11141	visibile	visibile	ADJ
11142	forense	forense	ADJ
11144	fattorino	fattorino	NOUN
11145	succhiare	succhiare	VERB
11146	camerino	camerino	NOUN
11148	fiammiferi	fiammifere	NOUN
11149	consapevolezza	consapevolezzare	NOUN
11152	imbarazzato	imbarazzare	VERB
11153	brilla	brillare	VERB
11157	gong	gong	NOUN
11158	perquisire	perquisire	VERB
11160	mandarla	mandare la	VERB
11165	w	w	NOUN
11169	bin	bin	NOUN
11170	cora	cora	ADV
11171	magnetica	magnetico	ADJ
11173	convinzione	convinzione	NOUN
11174	patterson	patterson	NOUN
11177	insisti	insisto	ADJ
11178	soccorsi	soccorrere	VERB
11179	tori	tore	NOUN
11180	quotidiano	quotidiano	NOUN
11184	nasconderci	nascondere ci	VERB
11185	esaurimento	esaurimento	NOUN
11187	astinenza	astinenza	NOUN
11189	barrett	Barrett	VERB
11193	testare	testare	VERB
11194	ascoltarla	ascoltare la	VERB
11195	scusarci	scusare ci	VERB
11197	arriverai	arrivere ai	VERB
11200	problemino	problemino	NOUN
11201	ferirti	ferire ti	VERB
11203	promemoria	promemoriao	NOUN
11204	dormivo	dormivo	ADJ
11205	weaver	weavere	NOUN
11206	diventiamo	diventire	VERB
11209	mississippi	mississipre pi	NOUN
11210	sissignora	sissignora	ADV
11211	eliot	eliot	VERB
11212	stacey	stacey	NOUN
11214	occuparmene	occupare me ne	VERB
11219	gioventù	gioventù	NOUN
11220	parassiti	parassito	NOUN
11221	stringi	stringre	VERB
11222	statemi	statema	VERB
11224	spenta	spengere	VERB
11226	finirò	finirò	VERB
11227	tremare	tremare	VERB
11230	affermativo	affermativo	ADJ
11231	orientamento	orientamento	NOUN
11232	ripostiglio	ripostiglio	NOUN
11235	natasha	natase ha	ADJ
11236	mateo	mateo	NOUN
11237	parrucchiere	parrucchiere	NOUN
11238	chet	chet	NOUN
11239	installato	installare	VERB
11241	ideali	ideale	ADJ
11242	diverti	divertare	VERB
11243	billie	billie	NOUN
11245	lecca	leccare	VERB
11247	status	status	NOUN
11248	distruggerlo	distruggere lo	VERB
11249	ball	ball	NOUN
11251	giuri	giure	NOUN
11252	colpirlo	colpire lo	VERB
11255	blues	blues	NOUN
11256	prelevato	prelevare	VERB
11257	cessate	cessare	VERB
11259	supremo	supremo	ADJ
11260	shot	shot	NOUN
11261	two	two	NOUN
11262	sci	sci	NOUN
11264	riconoscente	riconoscente	ADJ
11267	scotta	scottare	VERB
11270	diamogli	diamoglio	VERB
11271	vociare	vociare	VERB
11274	stereo	stereo	NOUN
11275	porsche	porsca	NOUN
11276	alcolizzato	alcolizzare	VERB
11277	illuminazione	illuminazione	NOUN
11278	impotente	impotente	ADJ
11280	frederick	frederick	NOUN
11283	quinte	quinta	NOUN
11284	macchiato	macchiare	ADJ
11285	approfittare	approfittare	VERB
11286	eduardo	eduardo	NOUN
11288	botto	Botto	NOUN
11289	prestarmi	prestare mi	VERB
11290	indistinto	indistinto	ADJ
11292	avercela	avercelae	VERB
11293	odino	odare	NOUN
11294	vestirmi	vestire mi	VERB
11296	crepa	crepa	NOUN
11297	lasciarvi	lasciare vi	VERB
11299	fregatura	fregatura	NOUN
11300	dotato	dotare	VERB
11304	severo	severo	ADJ
11306	novellino	novellino	NOUN
11307	volontariato	volontariato	NOUN
11309	groot	groot	NOUN
11313	sbarazzarsi	sbarazzare si	VERB
11316	dimentichero	dimentichero	ADJ
11317	balia	balia	NOUN
11318	manifestazione	manifestazione	NOUN
11319	filmare	filmare	VERB
11321	decisa	deciso	ADJ
11322	stimato	stimare	VERB
11323	disarmato	disarmare	VERB
11324	vetrina	vetrina	NOUN
11325	bird	bird	NOUN
11327	miglioramento	miglioramento	NOUN
11328	cautela	cautela	NOUN
11329	beta	beta	ADV
11330	portavoce	portavoce	NOUN
11331	incosciente	incosciente	ADJ
11332	offrirvi	offrire vi	VERB
11338	attratta	attrattare	VERB
11340	dilettante	dilettante	ADJ
11343	benedetta	benedetto	ADJ
11344	inaspettato	inaspettato	ADJ
11345	pazzoide	pazzoide	NOUN
11346	polizza	polizza	NOUN
11347	dolly	dolly	NOUN
11348	pappagallo	pappagallo	NOUN
11349	oltrepassato	oltrepassare	VERB
11350	decorazioni	decorazione	NOUN
11351	cappuccino	cappuccare	NOUN
11353	volermi	volere mi	VERB
11354	vertigini	vertigine	NOUN
11357	diarrea	diarreo	NOUN
11361	ernesto	Ernesto	NOUN
11362	justine	justine	NOUN
11363	avvelenamento	avvelenamento	NOUN
11364	boyle	boyle	ADJ
11366	qualificato	qualificare	VERB
11367	fondatore	fondatore	NOUN
11371	giurati	giurato	NOUN
11372	casalinga	casalingo	ADJ
11375	ketchup	ketchup	NOUN
11376	portafortuna	portafortuno	NOUN
11377	jerome	jerome	NOUN
11380	tradendo	tradere	VERB
11382	proteggi	proteggio	VERB
11383	daffodils	daffodils	VERB
11384	parcheggiata	parcheggiato	VERB
11385	rifornimento	rifornimento	NOUN
11386	accogliente	accogliente	ADJ
11387	addice	addire	VERB
11388	accoglienza	accoglienza	NOUN
11389	esteri	estero	ADJ
11390	drammatico	drammatico	ADJ
11394	concorrente	concorrere	NOUN
11396	betsy	Betsy	NOUN
11397	qualcosina	qualcosina	NOUN
11400	matrigna	Matrigna	NOUN
11401	iii	iii	ADJ
11402	pentito	pentire	VERB
11403	pallina	pallina	NOUN
11405	collera	collera	NOUN
11408	spogliatoio	spogliatoio	NOUN
11409	collare	collare	VERB
11413	imbrogliato	imbrogliare	VERB
11414	es	es	NOUN
11415	pizzico	pizzico	NOUN
11416	prince	prince	NOUN
11419	commozione	commozione	NOUN
11421	imitazione	imitazione	NOUN
11422	iron	iron	NOUN
11424	clayton	Clayton	NOUN
11425	dark	dark	ADJ
11428	apprendista	apprendista	NOUN
11434	opposta	opposto	ADJ
11435	avvicinarmi	avvicinare mi	VERB
11436	rap	rap	NOUN
11437	chimici	chimico	NOUN
11438	sierra	sierra	NOUN
11439	general	general	ADJ
11440	rinuncia	rinunciare	NOUN
11442	volontaria	volontario	ADJ
11443	detonatore	detonatore	NOUN
11446	ventre	ventre	ADV
11447	mercurio	mercurio	NOUN
11450	irresponsabile	irresponsabile	ADJ
11451	ignoranza	ignoranza	NOUN
11452	disperati	disperare	VERB
11453	fornitore	fornitore	NOUN
11454	josie	Josie	NOUN
11455	alma	almare	VERB
11456	shampoo	shampoo	NOUN
11458	inciso	incidere	VERB
11460	prepariamo	preparere	VERB
11464	componenti	componente	NOUN
11466	sentissi	sentissare	VERB
11467	segretamente	segretamente	ADV
11468	parametri	parametro	NOUN
11470	cristalli	cristalle	NOUN
11471	rover	rovere	NOUN
11472	ucciderei	uccidere ei	VERB
11473	borghese	borghese	NOUN
11474	tasha	Tasha	VERB
11475	spaventarmi	spaventare mi	VERB
11476	make	make	NOUN
11477	plausibile	plausibile	ADJ
11478	televisore	televisore	NOUN
11481	wanda	Wanda	NOUN
11482	implica	implicare	VERB
11483	bleah	bleah	ADV
11486	pala	pala	NOUN
11488	gamberi	gambero	NOUN
11489	sti	sti	ADJ
11490	butch	butch	NOUN
11491	jasmine	Jasmine	NOUN
11492	coyote	coyote	NOUN
11494	divieto	divieto	NOUN
11495	condividiamo	condividire	VERB
11496	continuera	continuera	NOUN
11497	polie'	polie	ADJ
11498	stewie	stewiee	VERB
11499	combacia	combaciare	VERB
11504	vance	vancia	NOUN
11505	calmarmi	calmare mi	VERB
11506	riservatezza	riservatezza	NOUN
11507	vitamine	vitamina	NOUN
11508	panda	pandere	NOUN
11510	nova	novo	ADJ
11511	sovrano	sovrano	NOUN
11512	magistrato	magistrato	NOUN
11513	giriamo	girere	VERB
11517	stà	stàre	VERB
11520	kentucky	Kentucky	NOUN
11523	esistito	esistire	VERB
11525	carogna	carogna	NOUN
11526	costera	costerare	NOUN
11528	station	station	NOUN
11529	concreto	concreto	ADJ
11530	protettore	protettore	NOUN
11531	demgirl	demgirl	ADJ
11533	vergognarsi	vergognare si	VERB
11534	siringa	siringa	NOUN
11535	flirtare	flirtare	VERB
11536	compatibile	compatibile	ADJ
11537	scarafaggi	scarafaggio	NOUN
11538	call	call	NOUN
11540	confezione	confezione	NOUN
11541	travestito	travestire	VERB
11542	olandese	olandese	ADJ
11543	woods	Woods	NOUN
11544	imbattuto	imbattere	VERB
11546	determinazione	determinazione	NOUN
11547	sex	sex	NOUN
11548	combattono	combattire	VERB
11550	temporaneamente	temporaneamente	ADV
11555	potersi	potere si	VERB
11557	negligenza	negligenza	NOUN
11558	pescatore	pescatore	NOUN
11559	dude	dudee	NOUN
11561	scampo	scampo	NOUN
11562	messicana	Messicana	ADJ
11563	fuorilegge	fuorilegge	NOUN
11567	ducky	ducky	NOUN
11568	diplomatico	diplomatico	ADJ
11572	union	union	NOUN
11573	boo	boo	NOUN
11574	arreso	arrendere	VERB
11578	cricket	cricket	NOUN
11581	negarlo	negare lo	VERB
11584	brivido	brivido	NOUN
11585	orlando	orlare	VERB
11587	ambizioso	ambizioso	ADJ
11588	sudare	sudare	VERB
11589	giustiziato	giustiziare	VERB
11591	citato	citare	VERB
11594	margine	margine	NOUN
11595	effettuare	effettuare	VERB
11597	indispensabile	indispensabile	ADJ
11598	cimici	cimico	NOUN
11600	warner	Warner	NOUN
11601	tomas	tomas	NOUN
11602	dolcemente	dolcemente	ADV
11604	compratore	compratore	NOUN
11605	sottoposto	sottoporre	VERB
11607	oculare	oculare	VERB
11610	gestisco	gestiscare	VERB
11616	partecipazione	partecipazione	NOUN
11617	ingiustizia	ingiustizia	NOUN
11618	antidroga	antidrogare	NOUN
11620	apparenza	apparenza	NOUN
11621	paranoia	paranoiae	NOUN
11622	intellettuale	intellettuale	ADJ
11623	futuri	futurare	ADJ
11627	tonto	tonto	NOUN
11628	miliardario	miliardario	NOUN
11629	banks	banks	NOUN
11630	licenzio	licenzio	NOUN
11631	arrenditi	arrendire	VERB
11632	colpiscimi	colpiscimi	ADJ
11634	consolato	consolare	VERB
11637	terminale	terminale	ADJ
11638	fissi	fissi	ADJ
11641	fratellanza	fratellanza	NOUN
11644	ampio	ampio	ADJ
11646	aspirapolvere	aspirapolvere	VERB
11647	parolacce	parolaccia	NOUN
11648	calcolato	calcolare	VERB
11649	scoparti	scoparto	NOUN
11650	stronze	stronze	NOUN
11652	barella	barella	NOUN
11655	fiscale	fiscale	ADJ
11657	fuller	fuller	NOUN
11658	grady	grady	NOUN
11659	cottage	cottage	NOUN
11660	assurdità	assurdità	NOUN
11661	distrarre	distrarre	VERB
11662	grimm	grimm	ADJ
11667	testicoli	testicolo	NOUN
11670	fardello	fardello	NOUN
11671	specializzato	specializzato	ADJ
11672	ottavo	ottavo	ADJ
11673	fondamenta	fondamento	NOUN
11674	giovanile	giovanile	ADJ
11675	bad	bad	NOUN
11677	figliola	figliola	ADJ
11678	sediamo	sedare	VERB
11680	trasferirti	trasferire ti	VERB
11683	sabine	sabina	NOUN
11686	timone	timone	NOUN
11690	stagista	stagista	NOUN
11691	toilette	toilette	NOUN
11692	chiamera	chiamerare	NOUN
11693	newton	newton	NOUN
11695	camelot	camelot	ADJ
11697	potervi	potere vi	VERB
11700	barile	barile	NOUN
11701	schiaffi	schiaffa	NOUN
11704	marcy	Marcy	NOUN
11706	cochrane	cochrane	NOUN
11707	selfridge	selfridgo	ADJ
11708	iscrizione	iscrizione	NOUN
11711	equivoco	equivoco	ADJ
11713	perbacco	perbacco	ADJ
11715	veranda	veranda	NOUN
11717	pagarti	pagare ti	VERB
11720	abbaia	abbaiare	VERB
11721	vendicare	vendicare	VERB
11722	fae	fae	NOUN
11725	fanny	fanny	NOUN
11726	incontrerai	incontreraare	VERB
11728	giretto	gireggere	NOUN
11733	fragole	fragola	NOUN
11734	potercela	potercela	NOUN
11735	vasta	vasto	ADJ
11736	dora	dorare	VERB
11738	spegnilo	spegnilo	ADJ
11739	lobo	lobo	NOUN
11745	cespugli	cespuglio	NOUN
11746	nadine	nadine	ADJ
11749	casella	casella	NOUN
11751	spiegherò	spiegherare	VERB
11753	chester	chestere	NOUN
11754	dino	dino	NOUN
11755	annoiato	annoiare	VERB
11757	oltretutto	oltretutto	ADV
11758	torri	torrie	NOUN
11760	trasmettitore	trasmettitore	NOUN
11761	intrusione	intrusione	NOUN
11763	stargli	starge li	VERB
11764	porci	pore ci	VERB
11765	offrirmi	offrire mi	VERB
11767	leila	Leila	NOUN
11768	blaine	blaine	NOUN
11769	tormenta	tormentare	VERB
11770	bistecche	bistecca	NOUN
11771	enigma	enigma	NOUN
11772	angoscia	angoscia	NOUN
11774	normalita	normalita	NOUN
11775	fattura	fattura	NOUN
11776	dwayne	dwayne	ADJ
11779	hyung	Hyung	NOUN
11780	venderlo	vendere lo	VERB
11781	sanders	sanders	NOUN
11782	ridammelo	ridammeloo	VERB
11785	gesso	gesso	NOUN
11786	scoprirò	scoprie rò	VERB
11787	stampato	stampare	VERB
11788	delia	delia	NOUN
11789	intervallo	intervallo	NOUN
11793	torti	torto	NOUN
11794	gelati	gelato	NOUN
11795	buffy	buffy	NOUN
11797	perdermi	perdere mi	VERB
11798	rimarro	rimarro	ADJ
11799	spacciato	spacciare	VERB
11801	fighetta	fighettare	ADJ
11802	cenno	cenno	NOUN
11803	blur	blur	NOUN
11804	gala	gala	NOUN
11805	investigare	investigare	VERB
11806	vestirti	vestire ti	VERB
11807	buttarmi	buttare mi	VERB
11808	sistemazione	sistemazione	NOUN
11809	morde	mordere	VERB
11810	fermeremo	fermere	VERB
11813	norvegia	norvegia	NOUN
11814	prevedibile	prevedibile	ADJ
11815	winter	winter	NOUN
11817	troietta	troiettare	NOUN
11820	sentir	sentir	VERB
11821	affezionato	affezionare	ADJ
11823	viaggiatore	viaggiatore	NOUN
11824	gratuito	gratuito	ADJ
11825	procedimento	procedimento	NOUN
11826	mariana	mariano	ADJ
11827	seanma	seanme	NOUN
11829	classifica	classificare	NOUN
11831	dividerci	dividere ci	VERB
11832	berretto	Berretto	NOUN
11833	off	off	ADJ
11835	riflettori	riflettore	NOUN
11839	cannella	cannella	NOUN
11841	perkins	perkins	NOUN
11842	spostata	spostato	VERB
11843	sfide	sfida	NOUN
11844	ramon	ramon	NOUN
11847	spararti	sparare ti	VERB
11848	tappo	tappo	NOUN
11849	socia	socia	NOUN
11850	chiamarli	chiamare li	VERB
11851	coop	coop	NOUN
11854	liberarci	liberare ci	VERB
11856	vagone	vagone	NOUN
11857	wong	Wong	NOUN
11858	filtro	filtro	NOUN
11860	cioccolatini	cioccolatino	NOUN
11861	intralcio	intralcio	NOUN
11862	altoparlante	altoparlante	ADJ
11863	guardali	guardale	ADJ
11865	suicidarsi	suicidare si	VERB
11867	aviazione	aviazione	NOUN
11868	manifesto	manifesto	NOUN
11870	imploro	implorare	VERB
11871	sottufficiale	sottufficiale	ADJ
11875	seccatura	seccatura	NOUN
11876	fratellone	fratellone	NOUN
11877	esclusivamente	esclusivamente	ADV
11878	andrews	andree ws	VERB
11879	rocco	rocco	NOUN
11880	phillips	phillips	NOUN
11881	sedativo	sedativo	ADJ
11882	fregarmi	fregare mi	VERB
11886	ghetto	ghetto	NOUN
11888	dovermi	dovere mi	VERB
11889	wrestling	wrestling	NOUN
11890	difensiva	difensivo	ADJ
11893	distratta	distraggere	VERB
11894	lucifero	lucifero	NOUN
11895	mirtilli	mirtillo	NOUN
11899	ricardo	ricardo	ADJ
11900	vela	vela	NOUN
11904	trucchetto	trucchetto	NOUN
11905	allie	allio	NOUN
11908	colleen	colleen	NOUN
11911	immaginario	immaginario	NOUN
11912	servitore	servitore	NOUN
11913	prepotente	prepotente	ADJ
11914	scelga	scelere	VERB
11915	grassone	grassone	NOUN
11917	saliamo	salare	VERB
11918	sentivi	sentivo	NOUN
11921	consegni	consegno	NOUN
11923	alleluia	alleluia	NOUN
11926	arruolato	arruolare	VERB
11929	navale	navale	ADJ
11931	bethany	Bethany	VERB
11932	liquidi	liquido	NOUN
11933	scioccante	scioccante	ADJ
11934	schizzi	schizzo	NOUN
11935	morse	morsa	NOUN
11938	affondare	affondare	VERB
11944	frontale	frontale	ADJ
11945	kirsten	kirsten	ADJ
11946	amnesia	amnesia	NOUN
11947	spilla	spilla	NOUN
11950	avvolto	avvolgere	VERB
11951	toccherà	tocchare	VERB
11952	tesserino	tesserino	NOUN
11955	sdraiato	sdraiare	VERB
11956	quadrante	quadrante	NOUN
11958	asse	asse	NOUN
11959	sherry	sherry	NOUN
11961	verra'	verra	NOUN
11962	asiatico	asiatico	ADJ
11963	venirci	venire ci	VERB
11964	vibrazioni	vibrazione	NOUN
11966	parziale	parziale	ADJ
11970	stressata	stressato	ADJ
11971	barra	barra	NOUN
11974	conducente	conducente	ADJ
11978	cresta	cresta	NOUN
11979	consulenza	consulenza	NOUN
11980	rilassato	rilassato	ADJ
11981	orme	orma	NOUN
11982	ammiratore	ammiratore	NOUN
11983	fateli	fatee li	VERB
11984	calcagna	calcagnare	NOUN
11986	trattenermi	trattenere mi	VERB
11987	scesi	scedere	VERB
11989	quadrato	quadrato	NOUN
11990	pressi	pressi	NOUN
11991	argo	argo	NOUN
11992	rimettiti	rimettire	VERB
11994	ecstasy	ecstasy	NOUN
11998	bicchierino	bicchierinare	VERB
11999	controllarmi	controllare mi	VERB
12002	abed	abed	VERB
12003	coniglietto	coniglietto	NOUN
12004	suocero	suocero	NOUN
12005	propaganda	propaganda	NOUN
12006	melodia	melodia	NOUN
12010	isubs	isubs	VERB
12011	drama	drama	NOUN
12012	font	font	NOUN
12016	cosmo	cosmo	NOUN
12017	dote	dote	NOUN
12018	estinzione	estinzione	NOUN
12020	fiasco	fiasco	NOUN
12021	raven	raven	NOUN
12022	resistente	resistente	ADJ
12024	totò	totò	ADJ
12025	gate	gate	NOUN
12026	movies	movies	NOUN
12028	rubinetto	rubinetto	NOUN
12029	edmund	edmunde	NOUN
12031	nossignore	nossignore	NOUN
12032	supervisione	supervisione	NOUN
12033	zane	zano	NOUN
12034	cardiaca	cardiaco	NOUN
12037	sbatto	sbattare	VERB
12040	said	said	ADJ
12042	pappa	pappa	NOUN
12045	felicemente	felicemente	ADV
12047	prepararci	preparare ci	VERB
12052	semaforo	semaforo	NOUN
12054	scapolo	scapolo	ADJ
12055	delfino	delfino	NOUN
12057	allergia	allergia	NOUN
12058	finzione	finzione	NOUN
12061	travaglio	travaglio	NOUN
12063	rifatto	rifaggere	VERB
12067	colombia	Colombia	NOUN
12068	proiezione	proiezione	NOUN
12069	haskell	Haskell	NOUN
12070	calligrafia	calligrafia	NOUN
12074	umido	umido	ADJ
12076	melinda	Melinda	NOUN
12078	poveraccio	poveraccio	NOUN
12080	guastafeste	guastafesta	ADV
12081	predatore	predatore	NOUN
12085	bass	bass	NOUN
12086	regalino	regalinare	NOUN
12089	repubblicani	repubblicano	NOUN
12090	lisina	lisina	NOUN
12091	nono	nono	ADJ
12093	oltraggio	oltraggio	NOUN
12094	significativo	significativo	ADJ
12095	hangar	hangar	NOUN
12096	sofisticato	sofisticato	ADJ
12097	cash	cash	NOUN
12098	paesaggio	paesaggio	NOUN
12099	indifferente	indifferente	ADJ
12100	benda	benda	NOUN
12102	residenti	residente	ADJ
12105	universitario	universitario	ADJ
12109	dopodiché	dopodiché	ADV
12110	tavoletta	tavoletta	NOUN
12111	asma	asma	ADJ
12115	esilio	esilio	NOUN
12117	puntura	puntura	NOUN
12118	camilla	camilla	NOUN
12119	smarrito	smarrire	VERB
12122	nat	nat	VERB
12124	incantesimi	incantesimo	ADJ
12127	elias	Elias	NOUN
12130	frusta	frustare	NOUN
12131	harley	harley	NOUN
12132	occuparsene	occupare si ne	VERB
12133	concentri	concentrare	VERB
12134	allan	allan	VERB
12136	licenziarmi	licenziare mi	VERB
12142	trimestre	trimestre	NOUN
12145	gancio	gancio	NOUN
12148	batteri	battero	NOUN
12149	lasciarle	lasciare le	VERB
12150	elettrici	elettrico	NOUN
12152	jed	jed	NOUN
12153	sfamare	sfamare	VERB
12154	trudy	trudy	VERB
12156	quaderno	quaderno	NOUN
12157	orfano	orfano	ADJ
12158	scacco	scaccare	VERB
12160	curry	curry	NOUN
12161	bottega	bottega	NOUN
12163	rango	rangoe	NOUN
12167	orale	orale	ADJ
12171	convulsioni	convulsione	NOUN
12172	espansione	espansione	NOUN
12173	ohh	ohh	VERB
12174	oprah	oprah	ADV
12177	devozione	devozione	NOUN
12178	meschino	meschino	ADJ
12181	ugh	ugh	NOUN
12186	lampadina	lampadina	NOUN
12192	disoccupato	disoccupare	NOUN
12193	sorprendentemente	sorprendentemente	ADV
12194	hyde	hydee	NOUN
12197	strettamente	strettamente	ADV
12200	siobhan	siobhan	ADV
12201	intrattenimento	intrattenimento	NOUN
12205	trovami	trovamere	VERB
12207	beatles	beatleso	NOUN
12209	riprenderti	riprendere ti	VERB
12212	playboy	playboy	NOUN
12213	sciocchi	sciocco	NOUN
12214	azzardare	azzardare	VERB
12215	card	card	NOUN
12216	gru	gru	NOUN
12217	poppy	poppy	NOUN
12218	raylan	Raylan	VERB
12223	frullato	frullare	VERB
12225	reclute	recluta	NOUN
12226	credera	crederae	NOUN
12227	imbarazzata	imbarazzato	ADJ
12228	parrocchia	parrocchia	NOUN
12229	piaga	piaga	NOUN
12230	inizialmente	inizialmente	ADV
12231	raccontarti	raccontare ti	VERB
12233	riprendera	riprenderare	VERB
12235	riparazioni	riparazione	NOUN
12236	acustico	acustico	ADJ
12237	equo	equo	ADJ
12238	vestirsi	vestire si	VERB
12239	rod	rod	NOUN
12241	plancia	plancia	NOUN
12242	invecchiare	invecchiare	VERB
12246	culto	culto	NOUN
12248	percepire	percepire	VERB
12249	accompagnarti	accompagnare ti	VERB
12250	maschietto	maschietto	NOUN
12251	imprenditore	imprenditore	NOUN
12253	churchill	churchill	NOUN
12255	sfondato	sfondare	VERB
12256	bullo	Bullo	NOUN
12257	cobra	cobra	NOUN
12258	starne	stare ne	VERB
12259	credessi	credessare	VERB
12261	somiglianza	somiglianza	NOUN
12262	spock	spock	NOUN
12265	margarita	Margarita	NOUN
12266	tarda	tardo	ADJ
12269	saro'	Saro	VERB
12270	tattiche	tattica	ADJ
12271	ripensato	ripensare	VERB
12272	smetterai	smetterare	VERB
12273	eccitazione	eccitazione	NOUN
12274	toglierlo	togliere lo	VERB
12276	insultato	insultare	VERB
12278	kayla	Kayla	NOUN
12279	hostess	hostess	NOUN
12282	pregiudizi	pregiudizio	NOUN
12284	lurido	lurido	ADJ
12285	combattenti	combattente	NOUN
12286	squartatore	squartatore	NOUN
12287	genitali	genitale	ADJ
12288	bambolina	bambolino	NOUN
12290	rampa	rampa	NOUN
12291	thea	thea	NOUN
12292	allenato	allenare	VERB
12295	facciata	facciata	NOUN
12297	suggerendo	suggerere	VERB
12298	sarcasmo	sarcasmo	NOUN
12301	confusi	confudere	VERB
12302	spregevole	spregevole	ADJ
12304	ascoltiamo	ascoltere	VERB
12305	integrita	integrire	VERB
12306	fluido	fluido	NOUN
12307	pipistrello	pipistrello	NOUN
12310	sugar	sugar	NOUN
12312	scalare	scalare	VERB
12313	verdura	verdurare	NOUN
12315	timer	timer	NOUN
12317	ss	ss	ADJ
12318	kono	Kono	VERB
12319	sepoltura	sepoltura	NOUN
12320	finanziare	finanziare	VERB
12321	boys	boys	NOUN
12322	riprenditi	riprendito	VERB
12324	convoglio	convoglio	NOUN
12326	trattati	trattato	NOUN
12327	cercatore	cercatore	NOUN
12330	boia	boia	NOUN
12331	mulo	mulo	NOUN
12332	nemica	nemico	ADJ
12333	polacco	polacco	ADJ
12334	heidi	Heidi	NOUN
12335	associato	associare	VERB
12336	sensitivo	sensitivo	NOUN
12337	simpatia	simpatia	NOUN
12339	inno	inno	NOUN
12340	otterrai	otterere	VERB
12341	tappa	tappa	NOUN
12343	hawk	hawk	NOUN
12344	emesso	emettere	VERB
12345	lavarti	lavare ti	VERB
12349	dutch	dutch	NOUN
12350	best	best	ADJ
12353	ricoverato	ricoverare	VERB
12358	innumerevoli	innumerevole	ADJ
12360	trovarle	trovare le	VERB
12361	lusingato	lusingare	VERB
12362	lavoravi	lavoravo	NOUN
12367	rischiamo	rischare	VERB
12368	igiene	igiene	NOUN
12369	riportarti	riportare ti	VERB
12370	talbot	talbot	ADV
12372	marjorie	marjorio	ADJ
